timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g
141.83,FLT_004,114.51,23.7,2.625,-1.184,356.416,55.84,57.16,55.27,54.68,48.716,77.3,0.2826
141.93,FLT_004,115.12,25.56,2.386,3.997,356.347,54.99,53.26,55.71,53.86,48.81,77.8,0.2969
142.03,FLT_004,113.87,23.46,-0.119,2.226,356.548,54.72,55.91,56.5,55.32,48.873,77.8,0.3858
142.13,FLT_004,114.93,24.96,-2.087,-0.246,356.754,54.45,53.9,55.14,56.83,48.681,77.3,0.3189
142.23,FLT_004,115.18,24.98,-0.868,-0.483,356.872,55.66,55.17,53.06,51.64,48.77,77.1,0.3477
142.33,FLT_004,115.2,23.97,2.026,-2.731,356.818,53.74,56.43,54.97,54.91,48.859,77.1,0.309
142.43,FLT_004,114.81,24.22,1.629,-1.324,356.768,56.12,55.8,53.9,54.67,48.764,77.7,0.363
142.53,FLT_004,116.19,24.25,-1.21,0.149,356.701,54.64,53.42,53.89,54.08,48.779,77.5,0.2956
142.63,FLT_004,114.64,24.24,-2.078,-1.389,356.638,54.56,55.76,54.41,54.34,48.817,77.7,0.3296
142.73,FLT_004,114.35,23.66,-0.704,-2.85,356.753,56.45,55.62,55.66,55.11,48.955,77.5,0.3223
142.83,FLT_004,115.38,25.19,0.855,-1.766,356.819,54.18,54.09,55.61,55.27,48.785,77.4,0.3991
142.93,FLT_004,114.65,23.44,-0.903,-0.106,356.752,55.35,55.9,55.9,56.29,48.752,77.2,0.3452
143.03,FLT_004,114.92,26.22,0.046,-1.153,356.489,54.9,52.94,55.41,53.6,48.767,77.2,0.2469
143.13,FLT_004,115.66,23.06,-0.923,1.092,356.591,55.48,54.01,55.57,56.24,48.831,77.6,0.2458
143.23,FLT_004,114.79,24.11,-0.994,1.401,356.532,55.98,55.59,54.63,55.41,48.828,77.2,0.3741
143.33,FLT_004,114.12,23.45,1.929,-2.166,356.641,53.79,54.72,56.57,55.56,48.805,77.3,0.3401
143.43,FLT_004,115.33,24.98,-0.347,-0.668,356.434,55.87,53.37,56.13,53.81,48.899,77.5,0.2297
143.53,FLT_004,114.91,22.38,-1.428,-3.951,356.278,55.01,53.72,56.06,55.74,48.762,77.0,0.2923
143.63,FLT_004,114.65,23.84,0.575,0.458,356.305,53.78,54.7,54.9,55.56,48.775,77.8,0.3627
143.73,FLT_004,115.31,25.56,0.846,-2.909,356.661,55.44,55.44,53.53,53.09,48.657,77.0,0.2636
143.83,FLT_004,114.79,23.01,-1.65,2.233,356.572,56.68,54.29,53.4,57.11,48.837,77.6,0.3908
143.93,FLT_004,115.03,24.39,1.201,-0.969,356.404,54.35,54.99,55.32,54.26,48.696,77.2,0.3831
144.03,FLT_004,114.83,24.03,1.807,-5.504,356.35,54.75,54.7,54.68,53.84,48.807,77.8,0.2697
144.13,FLT_004,114.57,23.8,1.268,-1.769,356.206,53.06,55.81,55.18,53.71,48.806,77.2,0.2267
144.23,FLT_004,114.83,23.84,-2.188,4.315,356.242,54.66,54.04,55.64,56.9,48.745,77.1,0.3722
144.33,FLT_004,114.81,23.28,-2.091,0.627,356.307,55.87,54.46,55.91,54.45,48.828,77.7,0.2387
144.43,FLT_004,114.65,24.02,-1.158,-2.284,356.216,58.33,55.64,54.6,55.94,48.829,77.2,0.297
144.53,FLT_004,115.71,23.73,1.676,-1.859,356.07,55.25,53.42,54.24,55.02,48.73,76.5,0.3637
144.63,FLT_004,114.7,24.91,0.569,2.152,356.143,53.58,55.54,56.07,53.8,48.772,77.7,0.2028
144.73,FLT_004,115.88,23.53,-0.639,0.869,356.15,56.6,53.73,54.98,55.56,48.668,77.9,0.3576
144.83,FLT_004,115.34,23.06,0.145,-3.978,356.132,55.87,55.68,56.75,54.67,48.819,77.6,0.295
144.93,FLT_004,114.87,25.37,-1.484,1.676,356.068,55.7,56.27,56.33,55.2,48.773,77.4,0.2959
145.03,FLT_004,114.77,23.44,1.663,0.303,356.109,52.8,55.52,54.67,55.16,49.033,77.5,0.3103
145.13,FLT_004,114.87,25.4,-0.075,-1.382,355.934,56.43,56.11,55.31,55.74,48.937,77.5,0.2666
145.23,FLT_004,115.13,24.1,0.047,-0.413,355.84,54.97,54.66,55.45,55.74,48.793,77.4,0.289
145.33,FLT_004,115.5,25.2,0.107,0.448,355.887,55.89,55.6,53.18,55.38,48.727,77.1,0.362
145.43,FLT_004,116.01,24.29,1.217,0.438,355.739,54.45,54.46,55.14,55.11,48.821,77.2,0.3005
145.53,FLT_004,114.57,22.33,1.884,4.043,355.818,55.62,55.78,54.79,56.09,48.751,76.8,0.3199
145.63,FLT_004,114.69,22.58,0.374,-2.515,355.883,55.04,55.71,55.13,55.64,48.84,77.3,0.3195
145.73,FLT_004,114.38,23.63,0.253,0.14,355.995,54.68,55.44,52.91,55.72,48.585,77.6,0.3746
145.83,FLT_004,114.5,23.6,1.018,3.107,355.982,53.59,55.06,56.06,54.29,48.607,76.5,0.2972
145.93,FLT_004,115.22,23.77,-0.416,-0.723,355.978,55.88,54.79,55.58,54.94,48.766,76.4,0.3299
146.03,FLT_004,114.96,22.97,0.845,-2.096,355.887,54.93,54.41,54.36,55.26,48.691,76.8,0.3248
146.13,FLT_004,115.1,22.88,1.753,-0.796,355.845,55.24,54.97,54.86,54.15,48.817,76.9,0.3621
146.23,FLT_004,115.72,22.39,0.611,1.385,355.727,55.61,54.39,57.08,56.29,48.53,76.7,0.281
146.33,FLT_004,115.47,24.4,3.872,0.05,355.753,54.9,54.6,55.9,54.84,48.871,76.6,0.2422
146.43,FLT_004,115.58,23.8,-2.095,-1.543,355.728,55.4,55.26,56.51,55.85,48.742,77.1,0.284
146.53,FLT_004,115.06,24.34,0.561,4.453,355.715,55.61,55.62,54.38,53.88,48.633,77.0,0.2735
146.63,FLT_004,114.73,22.97,1.146,1.119,355.814,55.69,54.61,50.6,54.37,48.648,76.6,0.2897
146.73,FLT_004,114.45,25.53,1.518,0.911,355.839,53.74,52.15,54.53,55.14,48.722,76.7,0.2823
146.83,FLT_004,114.82,23.28,-1.929,0.772,356.008,54.59,54.25,54.74,54.3,48.683,77.0,0.2321
146.93,FLT_004,115.08,24.05,2.058,-1.49,356.014,56.83,57.15,55.78,57.32,48.721,76.9,0.2788
147.03,FLT_004,114.68,23.98,1.498,-2.711,356.0,55.7,54.06,53.15,55.15,48.932,76.7,0.2779
147.13,FLT_004,114.85,23.28,-0.809,-0.489,356.037,55.62,54.35,53.74,54.25,48.611,77.0,0.262
147.23,FLT_004,114.41,25.0,0.322,1.937,356.07,53.3,55.15,56.01,55.48,48.753,76.4,0.292
147.33,FLT_004,114.77,24.88,-0.104,1.645,356.032,55.02,54.82,54.13,55.47,48.632,76.7,0.2669
147.43,FLT_004,115.34,23.21,-2.903,2.216,355.979,54.26,53.7,56.79,55.65,48.678,76.3,0.2162
147.53,FLT_004,114.85,25.15,0.883,0.952,356.052,55.52,54.74,53.95,54.05,48.765,76.8,0.3028
147.63,FLT_004,115.71,23.92,0.067,-0.429,355.908,54.25,53.0,56.26,53.64,48.717,76.6,0.3232
147.73,FLT_004,115.27,23.88,1.509,-0.187,355.737,54.95,53.73,54.88,55.05,48.785,76.6,0.2211
147.83,FLT_004,115.34,23.37,-1.028,-0.758,355.693,56.25,53.72,56.23,56.57,48.803,76.6,0.3661
147.93,FLT_004,115.65,24.24,0.842,-0.925,355.715,55.32,56.45,53.72,55.21,48.859,76.9,0.2334
148.03,FLT_004,114.67,23.84,0.72,-1.756,355.925,55.05,55.22,56.33,56.43,48.68,76.8,0.3913
148.13,FLT_004,115.26,23.42,1.683,2.292,355.889,55.71,53.49,54.63,54.78,48.819,76.0,0.3253
148.23,FLT_004,115.51,22.64,-0.163,0.933,355.877,55.22,55.71,55.46,55.8,48.619,77.2,0.3508
148.33,FLT_004,114.83,23.65,0.766,1.545,355.772,55.69,54.61,55.58,55.62,48.679,76.1,0.3468
148.43,FLT_004,114.12,23.85,-1.465,0.623,355.705,57.85,55.03,54.94,56.07,48.516,76.6,0.3046
148.53,FLT_004,114.32,25.81,1.304,-1.348,355.7,56.15,55.71,54.02,54.49,48.75,76.4,0.2551
148.63,FLT_004,114.69,24.97,-0.896,-1.402,355.679,54.76,55.16,55.5,54.02,48.652,76.6,0.3372
148.73,FLT_004,114.97,23.74,-0.27,2.348,355.732,54.56,54.66,55.6,55.62,48.634,76.4,0.3855
148.83,FLT_004,115.62,23.98,0.63,-0.6,355.859,56.71,55.83,52.69,54.85,48.735,76.8,0.2893
148.93,FLT_004,115.67,23.19,1.156,2.331,355.978,56.45,53.63,56.66,55.87,48.673,76.3,0.2905
149.03,FLT_004,115.23,24.31,0.618,-0.995,355.91,55.54,55.79,54.86,56.02,48.887,77.1,0.2878
149.13,FLT_004,115.24,23.57,-3.127,1.062,355.728,54.44,55.36,55.61,55.27,48.528,76.3,0.283
149.23,FLT_004,114.83,23.93,1.129,-2.896,355.67,56.49,55.95,53.62,54.69,48.798,76.4,0.3458
149.33,FLT_004,115.47,23.55,-1.72,-0.842,355.573,55.1,55.46,55.01,55.43,48.923,76.8,0.24
149.43,FLT_004,115.16,23.28,-0.039,2.286,355.663,55.41,54.39,55.78,56.36,48.644,76.7,0.2534
149.53,FLT_004,114.5,23.62,-1.836,1.447,355.574,55.13,53.19,54.11,55.7,48.757,76.1,0.2343
149.63,FLT_004,115.42,24.41,1.695,1.383,355.29,52.85,54.69,55.16,54.8,48.62,76.9,0.3144
149.73,FLT_004,115.7,25.12,0.277,1.046,355.34,54.89,52.93,54.84,57.42,48.724,76.0,0.2791
149.83,FLT_004,115.86,22.25,-0.116,0.509,355.501,54.64,54.71,55.65,55.07,48.644,77.2,0.2603
149.93,FLT_004,116.07,25.75,-0.374,-2.219,355.413,54.05,54.61,55.68,56.14,48.452,76.2,0.2334
150.03,FLT_004,114.76,22.94,0.353,-0.395,355.322,54.87,55.43,57.24,54.61,48.656,76.6,0.3432
150.13,FLT_004,115.7,23.29,-1.257,1.066,355.332,55.19,55.3,54.41,54.97,48.548,75.9,0.371
150.23,FLT_004,114.92,25.21,-0.918,-1.866,355.345,54.76,56.35,54.26,57.23,48.565,76.0,0.3117
150.33,FLT_004,114.39,22.82,-0.608,-1.133,355.298,52.16,56.17,54.51,55.39,48.797,76.1,0.3053
150.43,FLT_004,114.06,23.31,-0.695,-1.652,355.337,55.22,55.09,53.82,55.62,48.692,76.8,0.2504
150.53,FLT_004,115.38,22.95,0.765,-0.54,355.284,56.68,57.21,56.56,51.18,48.599,76.6,0.2303
150.63,FLT_004,115.78,23.15,0.895,-2.187,355.374,54.39,55.42,55.83,55.13,48.703,76.8,0.3183
150.73,FLT_004,114.95,24.61,1.921,3.196,355.461,55.66,55.25,55.07,55.79,48.506,76.7,0.2772
150.83,FLT_004,115.45,23.77,1.9,4.796,355.393,55.52,54.31,54.7,55.67,48.643,76.3,0.2348
150.93,FLT_004,114.71,23.37,1.106,2.327,355.512,57.51,55.93,54.87,53.91,48.552,77.2,0.3206
151.03,FLT_004,115.95,24.26,-1.765,-0.992,355.555,54.19,54.11,54.6,54.01,48.688,76.2,0.4441
151.13,FLT_004,115.01,24.89,1.306,-0.807,355.56,53.91,54.72,55.72,55.72,48.576,76.4,0.2589
151.23,FLT_004,114.76,24.3,0.155,0.382,355.611,53.77,55.5,55.83,55.37,48.553,76.0,0.2575
151.33,FLT_004,115.55,23.94,1.184,2.304,355.646,52.63,55.24,54.76,55.38,48.535,76.2,0.2894
151.43,FLT_004,115.37,26.1,-0.255,1.56,355.6,55.78,55.36,55.31,54.66,48.693,75.9,0.248
151.53,FLT_004,115.31,24.73,0.695,0.098,355.64,55.85,55.83,54.84,55.78,48.694,75.8,0.336
151.63,FLT_004,115.2,25.25,-0.788,-0.142,355.658,56.42,54.17,55.17,56.12,48.716,76.2,0.357
151.73,FLT_004,115.72,23.47,0.881,1.07,355.56,54.88,55.92,54.66,55.47,48.7,76.0,0.293
151.83,FLT_004,115.13,24.59,-0.872,-2.405,355.477,56.81,55.13,53.61,55.73,48.73,76.1,0.3589
151.93,FLT_004,115.53,24.8,-0.102,1.847,355.52,54.67,53.74,55.11,55.54,48.484,76.1,0.2304
152.03,FLT_004,114.87,23.99,-1.847,1.062,355.316,56.33,52.85,55.36,57.61,48.686,76.1,0.3462
152.13,FLT_004,115.27,24.86,-3.252,-0.965,355.324,54.56,55.6,54.67,55.2,48.672,76.0,0.3176
152.23,FLT_004,114.44,24.96,-0.802,1.52,355.165,54.34,54.12,54.89,54.17,48.673,76.2,0.2945
152.33,FLT_004,115.33,24.34,-1.422,0.711,354.973,55.08,53.6,55.4,53.41,48.627,75.5,0.3987
152.43,FLT_004,115.36,24.09,2.136,2.475,354.992,54.78,54.08,55.16,54.22,48.581,76.0,0.3397
152.53,FLT_004,115.09,22.97,0.774,-3.798,355.005,54.88,53.78,53.8,56.03,48.607,76.2,0.3124
152.63,FLT_004,115.02,23.45,-0.861,-0.119,355.019,54.6,53.84,54.71,53.61,48.68,75.4,0.2936
152.73,FLT_004,115.83,23.19,-2.998,0.468,355.009,54.0,54.97,54.38,55.59,48.59,76.1,0.4151
152.83,FLT_004,114.88,22.51,0.062,2.484,355.041,56.18,55.22,55.27,54.1,48.644,75.7,0.3835
152.93,FLT_004,115.21,23.31,-0.894,0.958,355.204,54.64,54.35,55.01,54.76,48.708,76.1,0.3841
153.03,FLT_004,115.54,24.12,-0.699,-2.91,355.335,53.96,53.97,54.64,55.19,48.667,75.8,0.3211
153.13,FLT_004,115.08,25.37,-0.27,2.245,355.418,56.56,53.75,54.69,54.99,48.763,75.6,0.2396
153.23,FLT_004,115.2,24.0,-0.263,1.303,355.38,54.24,54.2,55.66,55.49,48.488,75.5,0.3742
153.33,FLT_004,115.56,23.65,-3.181,1.81,355.277,53.79,54.93,54.57,55.64,48.451,75.5,0.3538
153.43,FLT_004,114.93,24.18,-1.987,-6.611,355.236,55.05,54.49,52.49,55.01,48.437,75.6,0.3013
153.53,FLT_004,115.71,24.53,-1.667,-1.421,355.066,55.87,55.79,57.42,53.76,48.527,75.6,0.3002
153.63,FLT_004,115.69,24.64,-0.485,2.255,355.096,55.07,52.87,55.23,55.06,48.616,75.9,0.3354
153.73,FLT_004,115.8,24.89,-2.05,0.732,355.04,55.81,55.36,55.52,55.39,48.63,75.8,0.2597
153.83,FLT_004,115.31,23.89,0.716,0.404,354.887,53.78,56.48,54.6,55.48,48.483,75.9,0.2436
153.93,FLT_004,115.83,24.2,-1.807,0.568,354.969,55.78,57.58,53.6,55.31,48.779,75.4,0.3365
154.03,FLT_004,115.47,24.18,-2.08,-0.472,354.887,54.83,54.92,55.21,54.25,48.504,75.5,0.2757
154.13,FLT_004,115.14,23.69,0.055,2.17,355.053,57.33,55.74,55.73,55.16,48.496,75.3,0.3449
154.23,FLT_004,115.55,24.03,0.079,-2.661,355.089,53.64,53.17,55.69,55.59,48.528,76.0,0.3357
154.33,FLT_004,115.02,23.2,1.787,-0.527,354.998,53.76,56.93,55.57,54.71,48.535,75.3,0.219
154.43,FLT_004,115.72,25.23,1.003,-0.922,354.961,54.79,54.4,54.02,53.74,48.504,75.9,0.3584
154.53,FLT_004,115.65,23.81,-1.447,-4.583,355.079,55.82,54.78,55.47,54.86,48.544,75.8,0.2166
154.63,FLT_004,115.25,23.24,0.868,1.725,355.152,54.44,55.97,56.31,55.34,48.439,75.5,0.3498
154.73,FLT_004,115.54,22.51,3.536,-0.521,355.073,56.26,55.19,54.47,54.48,48.763,76.1,0.2503
154.83,FLT_004,115.39,24.14,-3.166,-5.918,355.108,57.67,54.97,55.02,57.63,48.589,75.4,0.1405
154.93,FLT_004,115.92,23.81,-0.727,1.842,355.233,54.06,55.16,54.04,53.79,48.513,76.3,0.2687
155.03,FLT_004,115.61,24.42,-2.653,-1.604,355.316,54.58,55.47,54.51,55.9,48.508,75.6,0.235
155.13,FLT_004,115.89,24.63,1.963,3.905,355.387,53.84,55.27,52.18,55.87,48.549,75.5,0.2973
155.23,FLT_004,115.45,24.65,0.003,1.667,355.237,55.03,54.45,55.5,56.53,48.339,75.2,0.1831
155.33,FLT_004,116.79,25.63,2.079,2.116,355.132,55.72,56.1,54.5,54.64,48.482,74.9,0.24
155.43,FLT_004,116.24,24.53,-0.322,0.21,355.285,55.48,56.42,56.31,55.88,48.574,76.1,0.3126
155.53,FLT_004,115.05,24.66,0.895,-3.067,355.234,56.99,55.62,56.54,55.33,48.365,75.6,0.2046
155.63,FLT_004,115.94,24.45,-1.19,2.83,355.286,54.72,55.77,54.47,54.66,48.574,76.0,0.243
155.73,FLT_004,115.41,24.84,-1.664,3.029,355.269,57.14,54.94,53.89,55.26,48.6,74.8,0.3011
155.83,FLT_004,115.58,24.43,0.019,-0.297,355.304,56.21,54.49,55.38,54.88,48.561,75.4,0.3319
155.93,FLT_004,115.41,23.75,0.291,-1.199,355.42,55.83,54.74,56.64,53.13,48.679,75.1,0.4045
156.03,FLT_004,115.77,24.52,-0.047,1.556,355.528,52.27,56.08,55.7,56.07,48.628,75.1,0.3175
156.13,FLT_004,114.88,25.72,1.453,0.748,355.436,56.73,54.9,53.37,54.35,48.391,75.5,0.209
156.23,FLT_004,115.32,24.19,-1.889,0.899,355.556,55.8,55.49,55.96,53.94,48.349,75.3,0.3288
156.33,FLT_004,115.31,23.13,3.066,2.067,355.572,57.22,54.1,55.28,54.69,48.672,75.4,0.3335
156.43,FLT_004,115.42,23.27,-0.72,-3.811,355.588,54.46,54.74,54.29,56.48,48.363,75.1,0.322
156.53,FLT_004,114.71,23.65,3.787,5.433,355.558,56.95,55.27,55.18,54.24,48.49,75.2,0.243
156.63,FLT_004,115.33,23.61,0.882,3.836,355.427,54.13,55.96,53.26,53.47,48.486,75.6,0.2801
156.73,FLT_004,115.57,23.2,1.985,0.184,355.592,55.17,54.71,54.1,55.34,48.515,75.6,0.3504
156.83,FLT_004,115.32,24.44,1.041,2.682,355.693,52.26,54.93,53.15,53.91,48.556,75.5,0.3695
156.93,FLT_004,115.43,23.91,0.258,0.537,355.818,55.37,56.26,55.0,56.57,48.507,75.2,0.2032
157.03,FLT_004,115.74,23.65,-1.069,0.532,355.721,54.23,55.59,54.8,56.25,48.471,75.5,0.2736
157.13,FLT_004,116.28,23.82,-0.856,-1.685,355.764,56.82,54.45,53.05,53.2,48.452,75.6,0.3308
157.23,FLT_004,116.04,25.02,-0.748,-1.111,355.785,56.52,54.62,55.27,54.65,48.562,75.1,0.2905
157.33,FLT_004,115.98,24.23,0.722,-0.713,355.737,55.59,55.94,55.18,56.55,48.559,75.1,0.3165
157.43,FLT_004,116.71,24.46,-1.014,-1.184,355.741,53.57,54.72,54.14,54.27,48.486,75.5,0.2968
157.53,FLT_004,115.71,25.0,-1.028,1.414,355.807,54.06,55.68,54.36,53.61,48.525,74.9,0.277
157.63,FLT_004,116.17,24.54,-0.415,1.52,355.882,54.08,55.04,55.16,55.87,48.675,74.9,0.3475
157.73,FLT_004,115.8,24.19,-2.366,1.922,355.927,54.67,54.79,53.68,54.51,48.408,74.6,0.2494
157.83,FLT_004,115.05,23.76,-1.433,0.698,355.865,54.82,54.05,54.45,55.68,48.436,74.9,0.2868
157.93,FLT_004,115.86,24.34,-0.855,-2.287,355.799,55.57,54.87,54.84,54.6,48.513,75.0,0.3247
158.03,FLT_004,115.87,24.02,0.536,0.712,355.757,53.12,52.71,53.84,54.62,48.464,75.2,0.2383
158.13,FLT_004,115.18,23.94,2.052,0.837,355.939,56.41,56.5,54.22,55.65,48.238,74.8,0.3353
158.23,FLT_004,115.14,24.27,-0.476,0.28,355.86,55.03,54.08,55.49,54.9,48.571,74.9,0.3601
158.33,FLT_004,115.86,23.87,-2.354,0.268,355.865,54.82,55.36,53.56,55.84,48.46,74.8,0.3218
158.43,FLT_004,115.32,24.38,1.921,-0.326,355.832,55.81,55.21,55.77,54.78,48.481,75.3,0.2738
158.53,FLT_004,116.36,24.15,2.494,0.449,355.819,54.11,55.0,54.17,54.52,48.742,74.6,0.2594
158.63,FLT_004,115.87,25.03,-0.322,2.861,355.683,54.24,54.47,53.78,53.66,48.483,74.5,0.2379
158.73,FLT_004,115.53,23.44,0.719,1.837,355.774,54.44,53.35,53.66,53.73,48.498,74.7,0.3113
158.83,FLT_004,116.25,22.71,1.404,2.2,355.658,54.35,53.73,56.18,55.22,48.522,74.8,0.2563
158.93,FLT_004,115.24,23.24,0.268,-1.436,355.736,54.43,56.83,55.41,53.7,48.599,74.8,0.2002
159.03,FLT_004,116.25,24.03,1.181,0.033,355.653,55.35,55.0,56.03,53.33,48.525,74.6,0.3074
159.13,FLT_004,116.6,24.91,-1.923,1.336,355.73,54.39,55.95,53.91,53.85,48.458,75.0,0.2925
159.23,FLT_004,115.89,23.69,-0.101,-0.886,355.848,54.73,53.31,54.43,55.01,48.308,74.9,0.3629
159.33,FLT_004,115.53,24.48,0.731,2.646,355.968,54.37,56.02,54.55,55.77,48.506,74.7,0.2704
159.43,FLT_004,116.39,24.05,-0.975,0.331,356.02,54.2,54.71,56.36,53.33,48.657,75.3,0.218
159.53,FLT_004,116.46,23.34,1.978,0.028,356.07,54.09,55.65,54.15,54.57,48.316,74.4,0.3989
159.63,FLT_004,115.74,24.24,0.445,-1.95,356.129,55.4,54.4,55.96,54.34,48.371,74.9,0.2876
159.73,FLT_004,115.7,24.22,-1.448,4.097,356.037,55.28,56.55,56.18,55.87,48.63,75.0,0.3759
159.83,FLT_004,115.97,23.75,2.001,-3.477,356.132,54.51,56.14,53.28,54.99,48.267,74.5,0.3207
159.93,FLT_004,115.38,23.12,1.513,-2.866,356.246,54.41,55.31,55.29,54.05,48.486,75.0,0.2676
160.03,FLT_004,116.85,23.17,0.179,-3.785,356.197,55.44,55.9,56.69,53.75,48.336,74.4,0.2847
160.13,FLT_004,116.15,23.93,-0.554,-0.687,356.095,53.96,55.49,53.38,55.34,48.379,75.2,0.3698
160.23,FLT_004,115.24,23.18,2.923,-0.056,356.08,55.35,54.22,54.73,53.56,48.486,74.9,0.3232
160.33,FLT_004,114.84,23.94,1.718,-2.347,356.064,54.19,55.42,54.64,54.16,48.422,75.0,0.3041
160.43,FLT_004,114.53,23.56,2.841,-1.154,356.151,57.42,52.94,54.24,53.77,48.358,74.5,0.2636
160.53,FLT_004,116.48,23.3,1.841,2.726,356.091,55.07,53.79,56.19,53.83,48.487,75.2,0.2815
160.63,FLT_004,115.64,24.14,-0.293,-2.326,356.174,55.01,55.51,55.23,52.92,48.298,74.8,0.2428
160.73,FLT_004,115.05,23.4,2.179,-2.14,356.26,54.65,55.0,56.5,53.92,48.643,74.3,0.3212
160.83,FLT_004,115.62,25.05,0.588,-2.344,356.292,55.05,54.55,54.85,54.94,48.494,74.3,0.2859
160.93,FLT_004,116.38,23.26,-0.703,0.567,356.229,55.18,52.22,55.92,53.98,48.409,74.8,0.2217
161.03,FLT_004,116.65,23.66,0.752,-0.819,356.335,53.87,53.68,55.32,55.69,48.417,74.7,0.3393
161.13,FLT_004,116.13,23.15,-2.159,-0.182,356.281,55.41,55.76,54.81,53.38,48.413,74.9,0.2153
161.23,FLT_004,115.13,23.3,1.19,-1.422,356.189,55.06,53.14,54.41,53.55,48.427,74.7,0.283
161.33,FLT_004,116.54,24.56,3.014,2.965,356.147,54.71,54.18,54.92,53.93,48.522,74.8,0.315
161.43,FLT_004,115.71,23.4,0.485,-1.216,356.108,54.07,54.13,55.95,55.54,48.356,74.8,0.3305
161.53,FLT_004,117.28,23.25,0.688,-3.4,356.139,55.83,55.04,54.03,54.33,48.412,74.8,0.2295
161.63,FLT_004,115.56,22.92,-0.847,0.585,356.084,54.73,54.77,55.11,55.08,48.317,74.1,0.3741
161.73,FLT_004,116.21,24.9,-1.677,0.516,356.062,54.64,54.81,57.19,55.62,48.348,74.5,0.2887
161.83,FLT_004,115.79,24.19,-3.194,-1.124,356.313,54.32,55.68,54.5,54.76,48.517,74.7,0.2889
161.93,FLT_004,116.6,23.36,-2.127,0.875,356.159,56.57,55.35,55.5,53.96,48.439,74.8,0.3834
162.03,FLT_004,115.99,23.45,-0.431,1.572,356.246,53.99,56.0,54.97,54.27,48.6,74.5,0.4414
162.13,FLT_004,116.09,23.96,-1.689,-1.76,356.101,55.98,56.21,54.95,56.52,48.497,74.7,0.2924
162.23,FLT_004,116.32,24.01,3.205,-0.702,356.077,55.83,56.55,55.63,53.31,48.233,74.7,0.3054
162.33,FLT_004,115.02,24.65,0.351,-0.546,356.234,54.96,53.48,54.6,55.65,48.382,74.3,0.3082
162.43,FLT_004,116.59,24.37,-0.42,-3.577,356.326,55.98,55.39,56.29,55.51,48.404,74.8,0.3286
162.53,FLT_004,116.62,22.45,-0.522,1.148,356.147,55.66,56.33,53.04,56.06,48.377,74.0,0.3976
162.63,FLT_004,115.99,24.59,0.337,0.016,356.195,54.39,55.12,56.12,57.51,48.264,74.5,0.3134
162.73,FLT_004,116.67,24.32,1.506,-0.279,356.213,53.51,55.31,56.55,57.62,48.317,74.6,0.2966
162.83,FLT_004,116.06,24.76,-1.851,-0.974,356.35,55.6,53.02,55.57,53.9,48.385,74.6,0.2888
162.93,FLT_004,115.53,25.49,-3.326,2.331,356.286,56.33,55.36,56.58,56.34,48.397,73.2,0.2354
163.03,FLT_004,115.21,22.48,-0.741,1.778,356.275,55.02,55.08,55.14,55.43,48.284,74.4,0.2926
163.13,FLT_004,116.77,25.01,-0.586,0.828,356.19,55.74,55.32,55.14,55.81,48.318,74.9,0.3671
163.23,FLT_004,115.35,23.02,0.279,-0.277,356.236,54.4,54.6,55.18,56.86,48.236,73.8,0.2836
163.33,FLT_004,116.06,24.17,-0.767,-0.027,356.097,57.11,54.39,54.41,55.29,48.674,73.7,0.3115
163.43,FLT_004,116.27,24.85,0.539,0.846,356.273,55.6,54.52,53.68,54.67,48.263,74.2,0.2795
163.53,FLT_004,115.9,23.16,-0.895,6.159,356.269,54.51,54.89,54.96,54.5,48.41,74.3,0.2877
163.63,FLT_004,115.98,24.1,-1.614,1.496,356.237,54.36,54.02,55.07,54.52,48.343,74.4,0.3596
163.73,FLT_004,115.31,24.36,0.098,-0.835,356.392,56.42,53.8,54.68,55.29,48.279,74.5,0.3602
163.83,FLT_004,116.16,23.47,-1.202,2.824,356.333,56.53,56.31,52.65,54.36,48.249,73.7,0.3018
163.93,FLT_004,116.73,24.51,1.015,-0.217,356.361,54.91,55.01,56.19,54.14,48.44,74.1,0.3527
164.03,FLT_004,115.72,24.96,1.719,-0.797,356.282,53.56,54.21,55.94,55.33,48.635,74.0,0.2697
164.13,FLT_004,116.39,23.85,0.796,-1.083,356.193,54.8,53.96,54.52,55.11,48.41,74.1,0.2554
164.23,FLT_004,116.59,24.24,0.158,1.407,356.212,53.54,54.91,55.18,56.36,48.515,73.7,0.2715
164.33,FLT_004,116.54,24.29,0.472,-1.685,356.294,57.34,53.9,54.82,53.88,48.312,74.1,0.391
164.43,FLT_004,116.3,23.82,0.442,-2.571,356.285,52.96,56.34,55.38,54.96,48.354,73.8,0.3292
164.53,FLT_004,115.92,23.16,-0.653,-1.089,356.289,54.99,55.6,55.4,55.8,48.329,74.0,0.271
164.63,FLT_004,114.94,23.35,-1.553,0.532,356.312,55.33,54.4,52.98,54.86,48.685,74.1,0.3001
164.73,FLT_004,117.28,24.79,1.318,0.989,356.384,54.0,55.26,54.14,54.2,48.258,73.4,0.25
164.83,FLT_004,115.59,23.48,2.986,-0.732,356.382,54.59,52.98,53.76,55.95,48.262,74.2,0.2865
164.93,FLT_004,116.0,23.89,1.353,2.747,356.295,55.36,55.52,55.49,57.14,48.445,74.1,0.3092
