timestamp_s,flight_id,altitude_m,airspeed_ms,pitch_deg,roll_deg,yaw_deg,motor1_temp_c,motor2_temp_c,motor3_temp_c,motor4_temp_c,battery_v,battery_pct,vibration_g
78.02,FLT_002,121.96,24.89,1.958,-1.172,359.202,56.06,54.35,56.76,56.9,50.04,86.3,0.3109
78.12,FLT_002,122.0,24.94,-1.085,-3.911,359.289,55.58,52.77,54.16,53.47,49.92,86.2,0.2456
78.22,FLT_002,123.41,23.75,0.933,1.95,359.234,54.85,54.36,55.44,53.76,50.131,86.2,0.3161
78.32,FLT_002,123.34,24.52,-1.104,-0.22,359.007,52.64,55.97,56.05,52.69,50.021,86.3,0.3639
78.42,FLT_002,123.19,25.58,0.366,0.527,358.901,54.46,54.59,54.4,56.28,50.084,86.2,0.3013
78.52,FLT_002,122.21,23.47,0.787,-0.809,358.917,55.15,53.22,55.72,55.13,50.13,86.3,0.2701
78.62,FLT_002,123.33,24.93,-0.992,3.541,358.81,55.07,55.66,53.07,54.98,49.95,85.7,0.2975
78.72,FLT_002,122.39,24.2,-0.201,1.402,358.769,55.51,54.42,54.55,54.55,49.889,85.5,0.2256
78.82,FLT_002,122.63,23.09,0.462,-0.741,358.82,55.88,53.91,54.8,54.51,49.974,85.9,0.2459
78.92,FLT_002,122.86,22.54,-0.852,-0.685,358.791,56.43,55.12,54.98,52.9,49.949,86.0,0.2671
79.02,FLT_002,123.06,24.58,-0.314,-1.25,358.8,53.64,55.72,54.8,55.61,50.028,86.2,0.2671
79.12,FLT_002,122.69,22.95,-1.415,-0.297,358.733,55.8,56.19,53.87,56.75,50.055,86.6,0.2833
79.22,FLT_002,123.09,24.77,0.157,0.77,358.921,55.34,55.44,53.18,55.62,49.962,85.7,0.2488
79.32,FLT_002,122.39,22.25,1.614,0.698,358.849,54.16,55.12,56.85,55.39,50.098,86.3,0.3368
79.42,FLT_002,122.27,24.12,-1.745,-0.539,358.844,55.21,55.41,54.25,53.45,50.185,86.0,0.312
79.52,FLT_002,122.2,23.74,-1.059,2.901,358.898,55.62,55.12,56.3,54.09,49.857,85.7,0.2842
79.62,FLT_002,121.77,25.34,-3.066,-4.02,358.794,53.72,55.71,54.34,53.45,49.916,86.0,0.3004
79.72,FLT_002,120.93,24.18,0.768,-1.173,358.795,54.42,53.96,53.47,55.43,49.979,86.0,0.2791
79.82,FLT_002,122.83,24.49,-2.399,1.378,358.774,55.57,54.69,56.84,54.75,49.925,85.9,0.2271
79.92,FLT_002,122.18,23.66,0.754,2.816,358.851,55.64,53.46,53.85,56.07,50.041,86.3,0.2728
80.02,FLT_002,122.66,23.86,0.856,0.393,358.855,56.18,54.78,55.61,55.32,49.897,85.7,0.2315
80.12,FLT_002,122.57,24.84,1.365,2.994,358.797,55.55,53.99,57.57,58.26,49.929,85.9,0.2742
80.22,FLT_002,122.33,24.01,0.553,3.423,358.826,54.38,54.87,55.79,55.96,50.135,85.3,0.2904
80.32,FLT_002,122.71,23.26,-2.264,-0.713,358.939,54.5,55.73,54.84,53.86,50.122,85.3,0.2492
80.42,FLT_002,122.76,24.91,-0.198,-1.686,358.909,54.69,55.3,55.41,54.18,50.109,85.7,0.3107
80.52,FLT_002,121.73,25.35,0.294,-1.727,358.915,54.73,55.84,55.6,54.99,49.905,85.5,0.3459
80.62,FLT_002,122.96,25.2,0.799,-2.853,358.907,54.93,56.21,56.18,54.57,50.053,86.1,0.3952
80.72,FLT_002,122.61,25.03,0.856,-2.457,358.947,52.09,53.33,53.53,54.88,50.086,86.0,0.3329
80.82,FLT_002,121.73,23.77,-0.641,-1.895,358.871,55.59,55.73,54.09,54.42,49.873,85.8,0.3581
80.92,FLT_002,121.82,23.21,-0.163,-2.333,359.058,54.88,54.88,54.51,57.56,49.776,85.6,0.2917
81.02,FLT_002,121.51,23.05,-0.148,2.051,359.194,55.31,53.91,54.99,54.57,50.037,85.3,0.241
81.12,FLT_002,122.43,22.95,-1.899,-0.893,359.16,54.72,54.11,54.16,53.07,49.78,84.7,0.2398
81.22,FLT_002,122.02,23.93,-1.45,-2.777,359.372,54.76,55.03,54.42,55.9,49.899,85.4,0.2881
81.32,FLT_002,120.84,25.42,-0.108,-0.777,359.129,54.96,55.04,55.24,54.97,49.797,85.7,0.2924
81.42,FLT_002,121.8,22.68,-1.257,0.501,359.215,55.05,53.61,56.12,53.65,49.968,85.2,0.3475
81.52,FLT_002,121.87,24.01,-2.194,-0.522,359.585,55.92,55.34,54.46,55.39,50.157,86.0,0.2749
81.62,FLT_002,122.1,23.74,-2.279,-0.434,359.56,54.71,55.98,54.28,54.98,50.033,85.6,0.303
81.72,FLT_002,121.26,23.06,1.043,-3.657,359.649,54.26,54.03,54.89,56.4,50.107,85.7,0.3021
81.82,FLT_002,122.07,23.8,0.532,1.82,359.738,55.49,54.85,54.89,53.4,50.007,85.9,0.232
81.92,FLT_002,122.75,25.03,0.222,-0.703,359.716,54.15,54.23,55.16,55.98,49.791,85.2,0.3204
82.02,FLT_002,122.08,24.18,-0.491,-2.601,359.773,54.84,55.21,55.04,55.15,49.94,85.4,0.2545
82.12,FLT_002,122.26,24.5,-0.873,-0.214,359.943,55.01,55.39,54.29,55.89,49.977,85.6,0.2637
82.22,FLT_002,122.73,24.86,-3.024,-0.992,359.858,53.93,53.43,55.19,54.93,49.997,85.0,0.2998
82.32,FLT_002,121.89,24.31,0.891,0.245,359.91,54.67,54.61,55.66,54.16,50.041,85.5,0.2656
82.42,FLT_002,121.86,23.71,-0.61,5.111,0.007,54.0,55.52,55.8,54.2,49.86,85.8,0.3493
82.52,FLT_002,122.08,24.08,0.932,-1.496,359.94,56.27,54.73,54.64,55.18,49.955,85.6,0.3465
82.62,FLT_002,121.45,23.14,-1.407,1.491,359.953,55.08,55.81,57.37,53.98,49.909,85.5,0.2816
82.72,FLT_002,121.53,24.05,2.471,-0.656,0.005,54.63,54.65,56.93,53.33,50.015,84.9,0.3128
82.82,FLT_002,120.84,24.1,0.281,-0.779,359.938,54.83,55.53,56.09,54.67,49.925,85.3,0.385
82.92,FLT_002,122.99,25.05,-0.181,2.512,0.088,56.27,54.17,54.54,53.23,49.932,84.9,0.2508
83.02,FLT_002,122.24,23.74,-1.529,0.364,0.118,55.83,54.1,54.8,56.46,49.934,85.3,0.3012
83.12,FLT_002,121.34,23.74,0.248,3.225,0.051,54.03,56.17,56.05,54.89,49.958,85.3,0.2397
83.22,FLT_002,122.31,22.79,0.925,-0.103,359.941,54.94,54.39,54.9,54.36,49.921,85.0,0.3126
83.32,FLT_002,121.38,24.52,-3.362,2.731,359.918,56.63,55.13,56.01,54.3,50.043,85.6,0.1944
83.42,FLT_002,121.8,22.82,-0.202,-0.669,359.891,56.36,55.87,55.47,55.61,49.748,84.8,0.308
83.52,FLT_002,121.78,23.6,-0.178,-1.37,359.934,55.05,55.74,55.77,55.6,50.001,85.9,0.3341
83.62,FLT_002,121.51,23.43,0.677,0.875,359.819,55.61,55.19,53.47,54.85,49.952,85.4,0.2838
83.72,FLT_002,121.31,24.71,-2.516,0.236,359.759,54.2,53.67,55.4,56.65,49.933,85.4,0.3051
83.82,FLT_002,122.31,24.39,1.2,-2.675,359.914,52.74,54.08,54.98,55.49,49.88,85.2,0.2447
83.92,FLT_002,121.73,24.57,1.105,0.398,359.764,54.68,55.54,56.23,55.27,50.082,84.7,0.3082
84.02,FLT_002,122.51,24.76,1.162,-1.523,359.707,55.4,53.43,52.76,54.41,49.899,84.9,0.3451
84.12,FLT_002,121.14,23.49,-0.992,1.634,359.588,55.06,55.24,55.22,54.43,50.023,85.0,0.3606
84.22,FLT_002,121.4,23.31,1.683,-1.328,359.613,55.35,54.94,55.11,55.16,50.087,85.0,0.2775
84.32,FLT_002,121.6,22.65,-1.219,-0.728,359.687,54.43,54.6,56.91,55.77,49.821,84.8,0.2518
84.42,FLT_002,122.16,24.1,-3.17,-2.05,0.047,54.76,55.11,54.67,55.17,49.875,85.5,0.2266
84.52,FLT_002,121.2,23.37,0.466,2.009,0.147,55.18,54.37,55.37,55.19,49.731,84.7,0.3608
84.62,FLT_002,121.86,24.36,-0.092,0.855,0.028,54.45,55.82,54.37,54.03,49.777,84.9,0.2705
84.72,FLT_002,121.73,24.93,1.83,4.553,0.087,55.81,54.05,55.54,56.8,49.943,84.7,0.2729
84.82,FLT_002,122.26,24.74,-1.551,2.52,0.078,56.08,54.48,54.35,55.95,49.868,84.9,0.1878
84.92,FLT_002,121.78,24.1,-0.518,-0.883,0.033,55.23,53.37,55.66,54.78,49.82,84.4,0.284
85.02,FLT_002,120.62,24.06,-0.654,-3.102,0.035,55.12,55.18,55.33,57.12,50.118,84.8,0.4392
85.12,FLT_002,120.99,23.99,1.205,-1.255,0.125,56.55,53.54,55.49,53.43,49.846,85.2,0.3948
85.22,FLT_002,121.0,25.7,-1.627,-0.315,0.208,56.33,56.14,54.28,54.87,49.74,84.9,0.3025
85.32,FLT_002,121.24,23.53,1.91,-3.604,0.073,55.87,54.82,54.44,55.04,49.776,84.4,0.368
85.42,FLT_002,122.11,24.06,-1.103,-1.699,0.078,56.4,53.47,54.15,54.4,49.882,84.9,0.2668
85.52,FLT_002,121.3,23.86,-0.664,2.032,359.978,56.86,56.35,54.11,54.91,49.896,85.0,0.3765
85.62,FLT_002,121.44,23.37,0.063,-1.718,359.995,55.87,55.82,55.14,55.04,49.788,84.9,0.3108
85.72,FLT_002,121.29,23.7,-1.522,-1.748,359.951,56.97,54.86,53.41,55.17,49.778,84.9,0.3344
85.82,FLT_002,121.66,24.02,0.587,1.037,0.033,55.3,54.9,53.75,55.38,49.782,85.3,0.273
85.92,FLT_002,121.01,23.05,0.394,-1.083,0.005,54.03,55.0,54.53,56.0,50.007,85.1,0.3259
86.02,FLT_002,121.27,25.32,-0.929,0.024,359.935,53.44,53.84,55.07,55.0,49.988,84.5,0.4531
86.12,FLT_002,121.25,24.58,0.428,0.785,359.941,54.77,55.34,55.19,55.89,49.845,84.6,0.3519
86.22,FLT_002,121.29,24.87,0.47,-1.237,359.939,55.16,56.74,53.91,56.62,49.878,84.5,0.2725
86.32,FLT_002,121.02,23.87,0.857,1.543,359.923,55.03,53.18,52.59,54.43,49.856,84.8,0.1918
86.42,FLT_002,120.62,23.75,1.652,1.382,359.879,55.68,55.91,54.1,54.37,49.786,84.9,0.265
86.52,FLT_002,121.74,23.83,0.626,0.65,359.633,56.2,53.41,54.22,55.66,49.912,84.2,0.3048
86.62,FLT_002,121.2,23.44,0.727,3.023,359.827,54.24,55.33,54.71,54.41,49.668,84.7,0.2714
86.72,FLT_002,121.81,25.04,-1.655,1.758,359.693,54.03,54.46,57.29,54.37,49.87,84.4,0.3064
86.82,FLT_002,121.47,25.12,-2.3,-0.544,359.717,55.21,55.43,57.68,56.55,49.94,84.3,0.291
86.92,FLT_002,121.47,24.44,-0.829,-1.525,359.754,53.31,55.59,55.79,56.25,49.743,84.6,0.3512
87.02,FLT_002,121.76,25.36,0.491,0.31,359.972,53.51,54.94,54.63,55.42,49.781,85.1,0.209
87.12,FLT_002,122.48,25.92,0.623,-0.138,0.204,54.59,54.65,53.59,55.75,49.585,84.6,0.2944
87.22,FLT_002,121.81,25.48,-3.788,-0.118,0.244,54.85,54.71,54.69,54.59,49.731,84.8,0.3205
87.32,FLT_002,121.59,23.62,0.198,-1.119,0.142,55.9,55.51,52.99,53.5,49.992,84.6,0.1727
87.42,FLT_002,121.27,22.06,1.689,0.082,0.043,53.14,52.56,56.13,55.7,49.622,84.5,0.2487
87.52,FLT_002,121.74,24.59,3.389,3.124,359.98,56.55,54.66,55.94,55.52,49.73,84.6,0.3595
87.62,FLT_002,120.72,24.34,2.162,1.378,359.977,53.04,56.12,54.52,55.43,49.954,84.3,0.2965
87.72,FLT_002,121.37,24.09,-0.782,0.274,359.931,54.51,53.47,55.32,56.61,49.784,84.0,0.3235
87.82,FLT_002,121.7,23.81,-0.87,2.476,359.834,53.78,55.21,56.26,52.47,49.737,84.0,0.2582
87.92,FLT_002,121.52,25.08,0.738,1.454,359.843,53.99,55.0,54.54,54.36,49.817,84.4,0.242
88.02,FLT_002,120.99,22.76,1.213,-0.654,359.759,53.76,55.08,54.09,53.73,49.737,84.5,0.2991
88.12,FLT_002,121.24,25.23,1.685,-0.106,359.897,53.79,56.23,54.18,55.46,49.73,84.5,0.3711
88.22,FLT_002,120.83,25.39,0.896,1.802,359.814,54.41,53.34,54.21,54.42,49.815,84.2,0.2784
88.32,FLT_002,120.6,24.12,-1.838,0.479,359.745,55.04,55.13,53.77,56.35,49.745,84.3,0.2971
88.42,FLT_002,121.69,24.23,-2.088,0.852,359.756,56.43,55.04,55.31,54.16,49.817,84.2,0.3191
88.52,FLT_002,120.73,23.05,2.189,-2.507,359.626,53.45,54.94,54.6,56.6,49.976,83.9,0.3463
88.62,FLT_002,120.71,24.8,-0.248,-1.053,359.589,57.42,54.16,55.12,55.85,49.864,83.8,0.3362
88.72,FLT_002,120.71,25.02,-1.453,-0.115,359.438,55.45,55.4,56.29,56.39,49.812,84.2,0.3476
88.82,FLT_002,120.55,24.61,-1.699,2.263,359.432,55.35,57.24,55.86,54.29,49.753,84.5,0.2337
88.92,FLT_002,120.52,23.01,-0.814,3.782,359.349,55.98,54.28,55.15,55.83,49.623,84.2,0.3063
89.02,FLT_002,120.0,22.71,2.391,-1.801,359.3,54.37,55.8,55.23,53.83,49.897,83.8,0.2931
89.12,FLT_002,120.07,23.81,-0.365,-1.242,359.314,53.22,53.26,54.68,54.39,49.738,84.5,0.2723
89.22,FLT_002,120.74,24.06,1.085,0.894,359.274,56.68,54.81,54.36,55.19,49.673,84.0,0.2704
89.32,FLT_002,121.05,24.81,0.524,4.254,359.347,55.09,54.43,55.03,54.75,49.62,83.5,0.361
89.42,FLT_002,119.96,23.81,-0.087,-1.992,359.248,54.52,54.51,55.53,54.38,49.774,84.1,0.2478
89.52,FLT_002,120.88,24.85,-2.961,-3.926,359.201,53.52,54.87,54.91,54.29,49.774,84.5,0.1991
89.62,FLT_002,121.41,24.9,1.255,0.328,359.169,57.44,55.76,54.78,54.27,49.694,84.2,0.265
89.72,FLT_002,120.52,24.38,-1.115,-2.698,359.249,53.7,53.82,54.71,55.83,49.838,83.8,0.2353
89.82,FLT_002,120.24,24.7,-2.484,1.135,359.355,55.86,55.31,55.69,55.25,49.783,83.8,0.3403
89.92,FLT_002,120.69,23.67,-2.77,1.562,359.258,55.58,54.94,54.26,54.94,49.65,84.4,0.2924
90.02,FLT_002,120.96,23.09,0.883,-0.44,359.217,54.4,55.31,53.95,55.01,49.587,83.9,0.3365
90.12,FLT_002,120.41,23.54,1.209,-0.899,359.024,56.61,57.03,55.96,56.24,49.73,83.6,0.2646
90.22,FLT_002,121.15,23.33,-3.428,-1.425,359.024,54.13,54.42,55.42,56.98,49.692,83.7,0.2551
90.32,FLT_002,120.89,24.97,-0.783,0.13,359.028,56.51,54.02,55.21,55.89,49.783,83.9,0.3651
90.42,FLT_002,121.5,24.69,0.546,-2.637,359.17,56.42,54.76,54.88,55.28,49.823,84.4,0.3095
90.52,FLT_002,119.78,22.38,0.232,-0.921,359.152,53.86,54.91,55.65,54.65,49.854,84.2,0.2966
90.62,FLT_002,119.9,24.14,-0.772,-1.461,359.14,56.78,55.51,53.62,54.44,49.631,84.0,0.2839
90.72,FLT_002,120.38,22.57,-0.126,0.553,359.096,53.07,54.82,54.06,55.05,49.686,84.7,0.2504
90.82,FLT_002,119.9,23.13,1.42,0.697,359.149,54.78,55.4,56.42,56.29,49.665,84.1,0.2778
90.92,FLT_002,121.34,24.67,0.656,2.82,359.174,56.64,54.89,54.71,54.24,49.608,84.7,0.3151
91.02,FLT_002,120.65,22.62,0.971,-1.96,359.217,54.38,55.42,53.7,54.63,49.812,83.7,0.3791
91.12,FLT_002,120.36,22.91,-0.655,-0.691,359.431,53.73,55.03,53.98,53.62,49.713,83.9,0.3201
91.22,FLT_002,121.28,23.18,-1.909,1.871,359.283,54.88,53.45,55.26,54.49,49.805,83.6,0.221
91.32,FLT_002,120.63,22.73,0.364,0.948,359.009,55.1,53.13,56.33,53.84,49.703,83.9,0.309
91.42,FLT_002,120.37,22.86,1.2,-1.321,359.08,56.79,54.57,56.3,55.95,49.785,83.7,0.3204
91.52,FLT_002,120.06,23.96,-1.017,-2.646,359.076,54.55,55.69,54.68,54.77,49.654,84.7,0.3731
91.62,FLT_002,120.72,22.65,0.35,3.701,359.018,55.74,53.44,54.41,55.46,49.593,83.7,0.3335
91.72,FLT_002,120.68,23.8,-0.004,-3.185,359.119,55.91,55.17,54.33,55.48,49.76,84.1,0.2816
91.82,FLT_002,120.75,24.01,-2.494,-2.496,359.136,54.67,57.2,55.18,53.35,49.583,83.7,0.3051
91.92,FLT_002,120.79,24.6,-0.237,0.374,359.096,54.51,54.1,53.61,53.81,49.624,83.9,0.2719
92.02,FLT_002,121.1,24.74,0.261,1.922,359.185,54.83,54.17,55.27,55.27,49.723,83.8,0.3067
92.12,FLT_002,119.94,22.9,-0.697,-1.754,359.26,54.78,54.96,56.81,56.51,49.653,83.8,0.4399
92.22,FLT_002,121.46,22.94,1.639,1.364,359.325,55.18,55.19,55.51,55.39,49.777,83.7,0.3295
92.32,FLT_002,121.22,22.9,-1.869,-2.019,359.198,55.42,53.44,55.05,55.74,49.626,83.1,0.187
92.42,FLT_002,121.16,24.63,3.227,1.602,359.116,54.79,54.14,54.88,55.07,49.542,83.9,0.2981
92.52,FLT_002,120.18,24.28,-0.006,1.626,359.145,53.61,54.45,55.72,55.4,49.664,83.0,0.3618
92.62,FLT_002,119.91,23.72,-0.288,-1.756,359.193,55.28,56.53,55.15,55.15,49.426,84.0,0.331
92.72,FLT_002,120.31,23.05,1.373,1.756,359.333,56.17,54.99,55.49,53.19,49.65,83.7,0.3199
92.82,FLT_002,120.38,24.12,-2.244,-1.962,359.275,55.51,54.65,54.92,56.48,49.554,83.6,0.3286
92.92,FLT_002,120.65,25.1,3.415,-4.961,359.275,55.38,55.4,54.52,54.81,49.75,83.6,0.2913
93.02,FLT_002,120.12,25.04,-1.023,-0.295,359.392,56.36,55.44,56.66,54.13,49.693,83.9,0.2993
93.12,FLT_002,120.65,22.82,1.331,0.771,359.378,53.49,54.77,55.97,55.24,49.728,83.9,0.2883
93.22,FLT_002,120.0,24.86,0.003,1.518,359.395,53.75,54.51,55.6,55.98,49.754,83.0,0.2969
93.32,FLT_002,120.18,22.81,-1.527,2.147,359.391,54.3,56.31,55.7,54.31,49.736,82.8,0.2866
93.42,FLT_002,120.5,23.68,1.528,-2.08,359.448,56.86,54.46,54.64,55.85,49.728,83.6,0.3167
93.52,FLT_002,120.18,23.58,0.794,-0.022,359.498,54.73,56.54,56.13,55.41,49.739,83.4,0.3731
93.62,FLT_002,119.77,24.21,4.576,-0.883,359.337,55.84,54.5,54.64,53.64,49.753,83.2,0.225
93.72,FLT_002,119.64,23.2,0.581,-0.025,359.402,55.37,57.17,54.42,53.12,49.532,83.4,0.3107
93.82,FLT_002,120.6,24.08,-0.95,4.602,359.57,55.72,55.33,55.55,54.65,49.729,83.1,0.327
93.92,FLT_002,120.3,23.14,-2.783,-0.383,359.431,53.26,54.06,53.07,55.92,49.671,83.5,0.3278
94.02,FLT_002,120.73,24.14,-1.116,-1.96,359.465,55.57,54.7,53.9,54.7,49.689,83.1,0.2583
94.12,FLT_002,120.59,22.95,0.384,-0.511,359.523,53.28,54.45,57.23,55.19,49.808,83.3,0.2746
94.22,FLT_002,119.86,23.68,-0.561,1.691,359.391,57.38,53.18,54.81,53.91,49.688,83.5,0.3486
94.32,FLT_002,120.49,24.0,1.145,0.969,359.314,54.42,54.99,54.55,53.89,49.621,83.1,0.3099
94.42,FLT_002,120.15,23.8,0.544,2.081,359.246,54.46,54.03,55.3,55.9,49.465,83.1,0.2941
94.52,FLT_002,119.9,24.68,-1.871,3.697,359.268,56.19,55.17,54.96,53.48,49.609,83.2,0.2817
94.62,FLT_002,121.26,22.19,-0.614,3.612,359.132,54.92,55.23,54.67,53.83,49.686,83.3,0.3245
94.72,FLT_002,121.09,24.14,-1.298,-1.605,359.063,55.76,54.18,55.88,55.81,49.54,83.6,0.2949
94.82,FLT_002,120.23,23.34,0.517,1.499,359.099,52.88,55.84,54.8,53.34,49.745,83.1,0.3498
94.92,FLT_002,119.46,24.47,0.647,-3.498,359.186,54.39,55.98,55.0,54.35,49.796,83.4,0.2556
95.02,FLT_002,119.63,24.02,-0.902,2.184,359.189,55.1,54.86,53.79,53.77,49.642,83.3,0.285
95.12,FLT_002,119.58,24.87,-2.46,-3.097,359.083,55.21,55.63,54.59,55.24,49.603,83.2,0.3642
95.22,FLT_002,120.25,23.81,4.218,-3.087,359.056,54.22,56.87,54.98,53.17,49.588,83.4,0.3026
95.32,FLT_002,120.01,24.99,0.484,-0.379,359.076,53.97,54.69,56.03,55.65,49.794,83.6,0.23
95.42,FLT_002,119.65,24.13,0.48,1.862,359.229,54.34,53.42,54.77,54.32,49.735,83.1,0.3839
95.52,FLT_002,120.82,22.97,-2.812,-1.878,359.271,54.79,54.93,55.27,54.85,49.461,83.3,0.3135
95.62,FLT_002,119.56,23.35,1.086,-1.059,359.48,52.84,55.26,55.43,54.42,49.606,82.9,0.3335
95.72,FLT_002,120.69,23.53,1.596,-1.67,359.562,53.6,55.53,54.72,54.18,49.787,82.9,0.261
95.82,FLT_002,120.32,24.09,0.507,0.296,359.684,55.11,56.05,54.49,54.74,49.69,82.7,0.2731
95.92,FLT_002,120.04,24.72,0.201,1.844,359.619,54.67,53.75,54.91,56.62,49.506,82.9,0.2863
96.02,FLT_002,119.32,24.49,0.204,0.035,359.695,53.22,54.77,55.8,53.83,49.575,83.1,0.2587
96.12,FLT_002,120.49,24.53,-1.332,-1.241,359.713,55.19,55.88,53.49,56.55,49.567,83.0,0.2799
96.22,FLT_002,120.66,23.4,-1.045,3.068,359.958,54.88,54.57,53.47,54.35,49.486,82.9,0.2494
96.32,FLT_002,119.77,24.71,-0.345,2.037,359.923,53.25,52.9,55.17,55.11,49.812,82.9,0.2065
96.42,FLT_002,120.26,24.08,1.649,-1.566,0.101,53.32,55.19,53.69,55.15,49.712,82.9,0.2315
96.52,FLT_002,119.67,24.64,0.401,-1.787,0.273,55.5,52.88,54.96,55.63,49.63,82.9,0.2564
96.62,FLT_002,120.36,22.82,-1.112,-0.812,0.216,53.84,54.65,55.8,54.62,49.622,83.4,0.2776
96.72,FLT_002,119.11,24.36,-0.97,1.961,0.247,56.02,56.42,56.37,54.46,49.717,82.9,0.2765
96.82,FLT_002,120.07,23.51,-3.243,-5.182,0.103,53.93,55.6,54.85,54.89,49.54,82.5,0.3152
96.92,FLT_002,118.3,22.99,0.675,2.619,0.285,56.92,54.83,54.28,51.75,49.661,83.4,0.373
97.02,FLT_002,118.95,24.52,-0.315,-0.716,0.07,53.9,54.69,55.9,56.39,49.792,82.8,0.2818
97.12,FLT_002,118.99,23.66,0.28,-2.449,359.909,55.09,54.59,54.47,55.36,49.611,82.8,0.267
97.22,FLT_002,119.51,24.42,4.547,0.284,359.893,54.21,55.86,56.16,56.22,49.65,82.5,0.361
97.32,FLT_002,119.05,23.22,-0.671,0.563,359.799,53.54,55.35,54.79,53.24,49.556,82.5,0.3005
97.42,FLT_002,119.03,25.63,0.322,1.742,359.699,54.93,54.61,54.54,56.61,49.516,83.2,0.2967
97.52,FLT_002,119.37,23.9,-0.947,2.293,359.665,53.47,54.93,55.18,52.35,49.46,82.5,0.3432
97.62,FLT_002,119.38,23.62,-0.251,0.692,359.761,55.06,55.22,55.83,52.21,49.578,82.5,0.2568
97.72,FLT_002,118.85,24.79,-1.46,1.012,359.861,54.95,54.51,55.35,55.34,49.412,82.9,0.2725
97.82,FLT_002,118.73,23.93,-1.648,0.129,359.907,55.26,55.13,54.93,55.12,49.483,82.2,0.2953
97.92,FLT_002,118.96,26.53,-2.707,1.33,359.957,53.15,58.05,55.65,56.67,49.502,83.0,0.3797
98.02,FLT_002,119.87,24.93,-1.625,-1.221,359.961,55.01,55.55,53.39,56.67,49.609,82.8,0.2019
98.12,FLT_002,120.67,23.62,0.35,-0.784,0.064,56.35,54.05,54.4,54.82,49.471,82.6,0.3065
98.22,FLT_002,120.07,24.06,-0.47,-3.134,0.077,55.4,54.78,55.69,55.24,49.544,82.7,0.2592
98.32,FLT_002,119.14,24.05,-0.33,3.302,359.998,55.27,55.03,56.38,55.85,49.408,83.1,0.2196
98.42,FLT_002,119.51,23.16,-0.675,-1.263,359.971,54.63,55.92,54.13,54.46,49.55,82.8,0.2663
98.52,FLT_002,119.29,25.03,0.231,2.151,359.995,55.88,55.57,55.26,55.47,49.633,82.8,0.2998
98.62,FLT_002,119.2,23.66,0.139,2.518,0.081,56.64,54.95,55.0,56.37,49.502,82.7,0.3015
98.72,FLT_002,119.31,23.8,0.047,-3.091,0.114,53.95,54.54,55.68,54.37,49.399,82.5,0.2686
98.82,FLT_002,119.38,24.17,-0.489,0.273,359.991,55.05,53.82,55.26,53.41,49.553,82.5,0.3281
98.92,FLT_002,118.35,23.27,1.094,1.313,0.075,53.68,55.3,55.88,55.04,49.715,82.5,0.2126
99.02,FLT_002,118.9,24.17,-3.01,-1.103,0.039,56.38,55.41,54.44,56.33,49.495,82.7,0.2743
99.12,FLT_002,119.17,23.6,-1.146,-2.735,0.091,55.55,55.48,56.4,54.63,49.542,82.3,0.3404
99.22,FLT_002,120.37,23.62,-1.197,2.967,359.934,55.66,54.51,55.0,53.95,49.423,82.6,0.3303
99.32,FLT_002,119.48,23.87,0.969,1.296,359.991,55.28,55.76,54.92,55.35,49.472,82.3,0.4075
99.42,FLT_002,119.69,23.41,-0.809,0.083,0.088,52.78,55.45,53.69,56.03,49.458,82.5,0.3373
99.52,FLT_002,119.07,22.75,-1.46,-2.092,0.037,55.93,54.11,54.46,56.38,49.566,82.4,0.2323
99.62,FLT_002,119.83,24.14,0.259,-2.03,0.078,56.34,55.44,54.48,53.17,49.436,82.5,0.3499
99.72,FLT_002,119.24,22.17,1.2,0.335,0.097,55.74,54.41,55.64,55.83,49.467,82.5,0.277
99.82,FLT_002,119.49,22.2,1.109,-0.93,0.027,54.79,55.21,56.32,54.77,49.528,82.3,0.376
99.92,FLT_002,119.15,24.04,1.393,0.438,0.122,54.43,55.41,54.79,55.12,49.3,82.1,0.3631
100.02,FLT_002,119.32,23.85,0.178,0.746,0.101,56.03,53.84,55.58,54.38,49.573,82.7,0.2276
100.12,FLT_002,118.79,24.21,0.421,-0.902,0.062,54.67,55.05,54.88,53.32,49.367,82.1,0.3137
100.22,FLT_002,119.93,24.53,-0.389,3.387,0.122,56.38,56.13,54.85,55.93,49.374,82.6,0.2873
100.32,FLT_002,118.75,22.42,-0.489,-1.51,0.142,54.6,54.02,55.05,53.83,49.377,81.9,0.2842
100.42,FLT_002,118.5,23.51,-1.461,-1.898,0.209,55.61,54.3,53.4,51.37,49.631,81.9,0.3884
100.52,FLT_002,119.04,23.64,1.04,0.84,0.225,54.87,55.32,56.34,53.26,49.618,82.5,0.3062
100.62,FLT_002,119.88,24.25,-2.695,0.963,0.267,56.01,54.51,54.94,55.01,49.406,82.7,0.3471
100.72,FLT_002,118.59,24.18,-1.961,-2.003,0.26,54.99,52.97,55.72,55.83,49.645,82.3,0.3324
100.82,FLT_002,118.82,23.68,2.801,-0.686,0.194,55.96,55.49,54.79,53.53,49.64,81.7,0.2894
100.92,FLT_002,119.03,24.04,-0.174,-3.081,0.122,55.45,55.04,55.0,55.44,49.49,82.5,0.3112
101.02,FLT_002,118.22,23.78,0.21,-1.13,0.056,54.95,54.56,53.82,54.99,49.685,81.8,0.219
101.12,FLT_002,118.18,23.27,-1.818,1.606,0.004,56.47,53.9,56.0,55.71,49.602,81.8,0.2767
